Recipient,Token Allocated
3832,38157.9118
3836,34596.021724
3851,36942.64215
3874,38157.9118
3899,33763.049175
3904,32967.373905
3908,38157.9118
3929,32205.887806
3952,38157.9118
3955,36619.39907
3960,33153.860296
3966,32780.887513
3975,36641.15582
3977,33216.022427
3981,31879.536621
3982,32003.860882
4000,33635.616808
4003,38157.9118
4007,38157.9118
4011,34048.994976
4033,35040.48096
4055,37937.23624
4060,38142.37127
4066,33216.022427
4067,33200.481894
4073,32895.887455
4076,32668.995678
4082,34608.45415
4091,35279.80516
4095,37505.20943
4097,37607.77695
4104,35829.94001
4116,38157.9118
4126,34766.967583
4129,37458.58783
4130,37716.56068
4142,34832.23782
4145,38157.9118
4159,34347.373202
4163,35438.31859
4168,31351.158512
4190,38157.9118
4191,33200.481894
4234,37433.72298
4238,34132.913852
4239,33153.860296
4241,34132.913852
4243,33023.319822
4244,33791.022134
4251,38157.9118
4253,33216.022427
4261,35254.94031
4267,33184.941362
4288,33231.562959
4289,35354.39972
4294,33153.860296
4306,38157.9118
4322,37070.07452
4327,38157.9118
4343,36523.04777
4345,31957.239284
4347,38157.9118
4360,38157.9118
4364,37601.56073
4377,35052.91338
4380,35466.29155
4384,38157.9118
4387,38157.9118
4391,33564.130358
4396,37697.91204
4407,35323.31865
4424,38157.9118
4429,33986.832845
4442,49267.9118
4444,37573.58777
4468,32771.563194
4471,32827.509111
4476,38157.9118
4480,38157.9118
4482,38157.9118
4489,38157.9118
4490,32563.320057
4496,34303.859711
4507,33060.617101
4513,38157.9118
4522,33216.022427
4525,36274.39925
4527,38095.74967
4533,38157.9118
4551,34393.9948
4558,32034.941947
4560,38157.9118
4570,37054.53399
4578,38157.9118
4582,38157.9118
4598,38157.9118
4599,32706.292957
4624,37564.26346
4652,38157.9118
4658,33153.860296
4659,33153.860296
4670,31854.671769
4679,33495.752014
4682,36880.48002
4688,33216.022427
4704,33663.589766
4706,34661.291961
4709,33293.72509
4725,37579.80399
4750,33296.833196
4752,34266.562432
4772,33697.778938
4776,37775.6147
4781,31444.401707
4783,38157.9118
4815,37788.04713
4820,35562.64285
4829,33153.860296
4835,38157.9118
4850,33750.616749
4889,35226.96735
4897,35407.23753
4903,32333.320174
4932,33977.508525
4941,38157.9118
4943,33865.616691
4952,36725.07469
4969,34434.400185
4975,33200.481894
4976,33200.481894
4978,38157.9118
4981,33216.022427
4982,35904.53457
4985,33809.670773
4987,33809.670773
4999,33390.076392
5001,38042.91186
5004,36923.99351
5011,34048.994976
5013,34412.643439
5014,38157.9118
5019,38157.9118
5027,35388.58889
5040,38157.9118
5055,38157.9118
5065,33638.724914
5070,33138.319764
5074,33638.724914
5088,35413.45374
5095,31972.779817
5100,38157.9118
5103,38157.9118
5106,38157.9118
5107,38157.9118
5116,33946.42746
5124,33862.508584
5128,33937.103141
5130,33007.77929
5141,38157.9118
5146,30912.915492
5153,38157.9118
5158,38157.9118
5159,33041.968461
5164,33906.022075
5168,38157.9118
5174,37797.37144
5183,32656.563252
5189,38157.9118
5195,34132.913852
5198,34033.454443
5200,36970.61511
5207,38157.9118
5209,36715.75037
5214,34070.751721
5217,33986.832845
5224,34132.913852
5236,35528.45368
5237,35528.45368
5244,33166.292722
5252,38058.45239
5262,38157.9118
5269,33986.832845
5272,34148.454384
5280,33648.049234
5287,38157.9118
5289,34070.751721
5295,38157.9118
5297,33278.184557
5303,38157.9118
5310,38077.10103
5311,35220.75114
5328,35982.23723
5331,34254.130006
5343,33800.346454
5347,34173.319237
5352,33971.292312
5356,33153.860296
5371,36128.31824
5373,34477.913676
5375,33153.860296
5381,38157.9118
5382,38157.9118
5386,36725.07469
5393,38157.9118
5397,38157.9118
5400,34132.913852
5408,34148.454384
5415,36115.88581
5423,37007.91239
5424,37007.91239
5432,37007.91239
5433,37007.91239
5434,32700.076744
5440,38157.9118
5441,38157.9118
5458,37676.15529
5465,38157.9118
5473,34148.454384
5479,34919.264803
5482,34132.913852
5485,38052.23618
5499,30999.942474
5520,33200.481894
5548,38157.9118
5552,38157.9118
5561,38157.9118
5585,33884.26533
5596,33638.724914
5605,33315.481836
5618,34278.994858
5620,36367.64244
5650,38157.9118
5655,33949.535567
5667,38157.9118
5672,38157.9118
5673,36265.07493
5688,33731.96811
5693,35528.45368
5695,36923.99351
5702,33184.941362
5716,38157.9118
5726,34002.373378
5745,33253.319705
5749,38157.9118
5756,36594.53422
5776,38157.9118
5782,34437.508291
5785,35528.45368
5787,35528.45368
5796,37088.72316
5798,38157.9118
5799,37688.58772
5802,38157.9118
5812,34344.265095
5832,33946.42746
5836,38157.9118
5847,33116.563018
5856,34711.021665
5857,33200.481894
5881,33128.995444
5899,33306.157516
5901,37896.83085
5915,35233.18356
5921,38157.9118
5922,33001.563077
5924,37495.88511
5930,38157.9118
5932,37101.15558
5948,35649.66984
5957,33041.968461
5965,33216.022427
5970,37138.45286
5978,33216.022427
5981,38157.9118
5982,33822.103199
5992,35512.91315
6001,37023.45292
6005,37477.23647
6008,33184.941362
6020,34129.805745
6021,33153.860296
6025,33669.805979
6027,33744.400536
6030,35376.15646
6048,35233.18356
6067,33940.211247
6069,33216.022427
6070,36072.37232
6077,33971.292312
6079,38157.9118
6082,33461.562842
6088,35304.67001
6100,38157.9118
6117,37070.07452
6122,37054.53399
6126,38157.9118
6128,38157.9118
6139,33989.940952
6142,35528.45368
6151,35304.67001
6166,35404.12942
6173,38157.9118
6186,33716.427577
6189,33716.427577
6195,35512.91315
6205,33200.481894
6223,34254.130006
6229,33505.076334
6234,33200.481894
6235,33955.75178
6240,33955.75178
6273,32718.725383
6294,30166.969926
6296,37340.47979
6303,33616.968169
6309,33023.319822
6365,38157.9118
6366,38157.9118
6375,38077.10103
6377,32967.373905
6388,37589.12831
6390,33803.45456
6409,37278.31766
6414,37772.50659
6432,33231.562959
6449,37865.74979
6454,37489.6689
6468,32516.698459
6472,33200.481894
6483,33638.724914
6486,34428.183972
6493,31599.807034
6500,36557.23694
6502,33153.860296
6518,32330.212067
6525,34829.129713
6526,37809.80387
6527,37788.04713
6532,36597.64233
6533,37937.23624
6537,36249.5344
6541,38157.9118
6569,36690.88552
6572,38157.9118
6575,32780.887513
6579,38157.9118
6596,33153.860296
6599,37949.66866
6609,32905.211774
6610,37791.15523
6611,31139.807268
6617,31748.996147
6627,32429.671476
6635,33955.75178
6652,33262.644025
6661,34086.292254
6664,33682.238406
6669,33200.481894
6670,33200.481894
6677,35149.26469
6697,38089.53346
6698,35158.589
6707,32168.590528
6711,32578.860589
6712,33262.644025
6723,34002.373378
6745,33200.481894
6747,36650.48014
6761,33163.184616
6772,35512.91315
6778,38157.9118
6795,38120.61452
6800,38157.9118
6804,33216.022427
6921,31006.158687
6940,33971.292312
7133,38157.9118
7134,38157.9118
7284,26440.350202
7337,37045.20967
7555,32547.779524
7557,36373.85866
7579,36097.23718
7584,36771.69629
7590,36137.64256
7709,29377.510868
7798,33971.292312
7803,33971.292312
7804,33971.292312
7813,35466.29155
7816,33010.887396
8144,33971.292312
8155,33924.670715
8164,32768.455087
8307,26813.322985
8371,31627.779992
8433,29843.726847
8475,33924.670715
8476,33924.670715
8483,33924.670715
8490,33955.75178
8493,33955.75178
8501,33924.670715
8502,33924.670715
8511,33924.670715
8517,33924.670715
8532,37542.50671
8534,33791.022134
8546,33153.860296
8556,36840.07464
8670,33153.860296
8671,33153.860296
8672,33924.670715
8773,32914.536094
8791,33912.238288
8793,33153.860296
8794,34499.670422
8796,38157.9118
888,33927.778821
897,37825.3444
932,37014.1286
951,37038.99345
961,37871.966
964,33955.75178
980,37660.61476
988,38157.9118
991,36355.21002
993,32780.887513
997,33184.941362
1015,37598.45263
1033,33327.914262
1039,33682.238406
1051,38157.9118
1057,35136.83226
1058,38157.9118
1078,49267.9118
1081,33299.941303
1089,38157.9118
1093,35882.77783
1094,37778.72281
1109,35512.91315
1126,38157.9118
1134,33567.238464
1135,38157.9118
1137,38157.9118
1139,37480.34458
1155,33200.481894
1157,38157.9118
1159,38157.9118
1171,37007.91239
1179,34232.373261
1183,32936.29284
1184,35842.37244
1209,37654.39854
1244,32982.914437
1249,33153.860296
1265,35982.23723
1267,32703.18485
1279,35304.67001
1291,33744.400536
1293,33371.427753
1299,38157.9118
1315,38157.9118
1325,32594.401122
1328,35920.0751
1331,33216.022427
1333,34707.913559
1351,38157.9118
1372,38157.9118
1386,33184.941362
1404,38157.9118
1415,38157.9118
1416,37306.29061
1426,35090.21066
1436,35118.18362
1444,37066.96641
1452,32106.428397
1456,32796.428046
1472,35286.02137
1473,33306.157516
1477,36868.04759
1482,38157.9118
1490,35982.23723
1507,33828.319412
1511,37303.18251
1512,37489.6689
1524,37141.56097
1531,34080.076041
1533,33971.292312
1534,38157.9118
1542,33309.265623
1557,33184.941362
1559,37144.66907
1570,36454.66943
1573,38157.9118
1575,36790.34493
1578,37669.93908
1598,38157.9118
1599,35034.26474
1604,36010.21019
1616,33865.616691
1618,32128.185143
1619,38157.9118
1624,37004.80428
1653,33986.832845
1655,37163.31771
1663,33775.481601
1665,38157.9118
1683,38157.9118
1696,36541.69641
1699,34288.319178
1703,37589.12831
1704,33483.319588
1711,32345.7526
1714,38157.9118
1716,35870.3454
1717,35562.64285
1725,37253.4528
1753,38157.9118
1764,34366.021841
1768,34421.967759
1784,36348.9938
1790,33899.805862
1792,33402.508818
1794,36454.66943
1799,35509.80504
1806,35428.99427
1811,38157.9118
1814,33588.99521
1823,38157.9118
1844,37380.88517
1870,33200.481894
1872,35307.77812
1878,33184.941362
1889,38157.9118
1894,35857.91297
1898,33781.697814
1911,29877.916019
1915,37545.61482
1935,35690.07522
1965,35478.72398
1967,38157.9118
1968,38157.9118
1978,38157.9118
1980,37607.77695
1986,37856.42547
1994,33551.697932
2014,36827.64221
2016,32936.29284
2023,38157.9118
2032,33386.968286
2038,36467.10185
2044,38157.9118
2045,38157.9118
2049,33343.454794
2056,32557.103843
2063,37862.64168
2067,35528.45368
2074,34888.183737
2108,35985.34534
2114,34039.670656
2125,33753.724856
2146,36557.23694
2153,36812.10168
2156,33200.481894
2157,33511.292547
2161,33806.562667
2168,37610.88505
2175,36103.45339
2182,38157.9118
2187,38120.61452
2188,37038.99345
2203,93111.15534
2219,37825.3444
2231,35997.77777
2258,33315.481836
2260,38157.9118
2264,33557.914145
2268,36849.39895
2275,34048.994976
2299,38157.9118
2304,38157.9118
2310,34738.994624
2317,38157.9118
2329,38157.9118
2330,34695.481133
2333,33216.022427
2334,33986.832845
2335,33986.832845
2336,33986.832845
2348,36059.9399
2357,33299.941303
2363,31832.915023
2369,34863.318885
2375,35627.91309
2381,34819.805394
2383,38157.9118
2384,37141.56097
2388,33200.481894
2392,32905.211774
2397,33029.536035
2410,33663.589766
2417,33480.211481
2422,35273.58895
2437,33390.076392
2456,33262.644025
2458,38157.9118
2466,37853.31736
2476,38157.9118
2477,32563.320057
2486,37054.53399
2489,37054.53399
2490,37054.53399
2493,32926.96852
2515,35888.99404
2520,34717.237878
2521,33862.508584
2539,37732.10121
2542,36585.2099
2543,38157.9118
2555,34244.805687
2558,33153.860296
2565,33191.157575
2568,33850.076158
2575,38157.9118
2583,38157.9118
2590,35845.48055
2603,35898.31836
2605,37163.31771
2629,32516.698459
2637,33153.860296
2638,33153.860296
2659,37579.80399
2666,34881.967524
2671,33029.536035
2676,32299.131002
2681,38157.9118
2683,38046.01997
2687,33216.022427
2704,33433.589884
2709,35857.91297
2715,35801.96706
2718,38157.9118
2722,37191.29067
2723,93707.91179
2735,34968.99451
2738,32905.211774
2740,33933.995034
2753,34440.616398
2755,38157.9118
2767,33200.481894
2778,33501.968227
2779,34953.45397
2786,31919.942006
2790,32703.18485
2791,33091.698166
2814,38061.5605
2822,34521.427167
2824,33744.400536
2827,31857.779875
2832,38157.9118
2849,37887.50653
2850,35289.12948
2855,38157.9118
2862,37007.91239
2873,34039.670656
2883,30822.780402
2891,33669.805979
2905,36491.9667
2908,37598.45263
2920,34972.10261
2923,35261.15652
2930,34437.508291
2937,32668.995678
2942,33153.860296
2974,33169.400829
2984,38157.9118
2993,37377.77706
2994,37561.15535
2996,35484.94019
3011,38157.9118
3013,37626.42559
3020,38157.9118
3023,33663.589766
3032,36815.20978
3042,38157.9118
3047,35780.21031
3051,33324.806155
3063,38157.9118
3072,34975.21072
3076,38157.9118
3084,38157.9118
3105,35127.50794
3108,33961.967993
3111,37623.31748
3121,35951.15617
3137,33082.373846
3138,36479.53428
3144,38157.9118
3152,38157.9118
3153,30418.726554
3157,38157.9118
3159,33399.400712
3166,33029.536035
3171,33216.022427
3172,30729.537207
3185,36706.42605
3188,38157.9118
3195,34993.85936
3196,35111.96741
3214,33200.481894
3222,37492.77701
3223,37570.47967
3230,38157.9118
3239,38157.9118
3275,34195.075982
3609,36479.53428
3320,35211.42682
3321,33216.022427
3335,33200.481894
3341,35099.53498
3344,32905.211774
3361,33663.589766
3368,38157.9118
3379,35223.85924
3381,33153.860296
3382,33153.860296
3386,33029.536035
3387,37903.04707
3394,38095.74967
3401,33125.887338
3409,36013.3183
3416,32656.563252
3419,37896.83085
3457,36488.8586
3465,34108.048999
3466,33738.184323
3474,38157.9118
3475,38157.9118
3480,36666.02067
3489,35273.58895
3501,38157.9118
3504,38157.9118
3510,38157.9118
3533,38157.9118
3534,38157.9118
3547,33216.022427
3554,34605.346044
3556,33200.481894
3567,33110.346805
3571,35413.45374
3572,31770.752893
3581,33153.860296
3592,38157.9118
3602,33088.590059
3617,34092.508467
3654,37896.83085
3655,37912.37139
3662,36162.50741
3667,38157.9118
3677,35018.72421
3692,38157.9118
3696,37492.77701
3699,33971.292312
3702,33588.99521
3709,35798.85895
3716,35158.589
3722,37927.91192
3740,38157.9118
3751,33315.481836
3758,34832.23782
3760,38157.9118
3762,36899.12866
3786,32951.833372
4140,38157.9118
3803,32998.45497
3804,38157.9118
3809,38157.9118
3822,36578.99369
3824,33449.130416
3826,37321.83115
3828,37011.02049
3829,38157.9118
3831,38157.9118
3847,38157.9118
3849,31935.482538
3854,38157.9118
3857,35149.26469
3863,38157.9118
3864,33200.481894
3877,38157.9118
3881,36749.93955
3883,38157.9118
3886,37903.04707
3889,33247.103492
3895,31525.212477
3911,31683.72591
3921,35407.23753
3928,38157.9118
3937,38157.9118
3945,34111.157106
3957,35596.83203
3967,37896.83085
3978,36237.10197
3985,32936.29284
3986,38157.9118
3998,32159.266208
4015,33013.995503
4023,31164.67212
4038,38083.31725
4051,33091.698166
4054,33169.400829
4070,33253.319705
4080,34024.130123
4087,33200.481894
4089,38157.9118
4092,35093.31877
4127,38157.9118
4131,36516.83156
4136,34387.778587
4137,38157.9118
4149,33340.346688
4170,38157.9118
4182,34024.130123
4189,38157.9118
4201,38157.9118
4203,33153.860296
4219,38157.9118
4228,33175.617042
4262,34757.643263
4275,33971.292312
4282,36855.61517
4286,38157.9118
4290,38157.9118
4302,32010.077095
4309,35180.34575
4321,33216.022427
4323,35102.64309
4325,38157.9118
4331,33986.832845
4333,33986.832845
4337,35512.91315
4344,36491.9667
4350,36908.45298
4358,37337.37168
4359,38157.9118
4362,33365.21154
4369,38157.9118
4374,33651.15734
4393,33247.103492
4404,35690.07522
4437,38157.9118
4439,34176.427343
4441,36230.88576
4443,36342.77759
4455,35139.94037
4456,33200.481894
4464,29784.672823
4466,37094.93937
4469,33843.859945
4472,33262.644025
4478,38157.9118
4484,32936.29284
4485,38157.9118
4498,32066.023013
4512,38157.9118
4523,38157.9118
4528,38157.9118
4531,38157.9118
4537,32072.239226
4541,38157.9118
4553,34393.9948
4563,33654.265447
4571,37054.53399
4576,37054.53399
4586,33996.157165
4589,38157.9118
4592,36348.9938
4597,35338.85918
4600,37797.37144
4637,38157.9118
4640,38157.9118
4644,37548.72292
4660,35686.96711
4669,38157.9118
4675,36389.39919
4687,33216.022427
4700,38157.9118
4703,37374.66896
4714,37673.04718
4723,33200.481894
4730,38157.9118
4736,38157.9118
4737,32951.833372
4741,33971.292312
4744,38157.9118
4745,37430.61487
4751,38139.26316
4753,38157.9118
4758,33153.860296
4766,38157.9118
4767,38157.9118
4768,38157.9118
4778,37896.83085
4780,34148.454384
4785,32703.18485
4788,33262.644025
4789,33654.265447
4791,33924.670715
4792,33924.670715
4798,33557.914145
4800,32951.833372
4802,34297.643498
4807,34288.319178
4853,35512.91315
4858,35512.91315
4865,37480.34458
4867,37816.02008
4885,34490.346102
4899,37831.56062
4920,33216.022427
4934,38157.9118
4935,38157.9118
4937,34990.75125
4955,38157.9118
4958,38151.69559
4967,34608.45415
4970,29734.943119
4971,33184.941362
4983,36209.12901
4989,34350.481308
4997,33216.022427
5000,37387.10138
5008,32656.563252
5023,33209.806214
5028,34956.56208
5037,33358.995327
5045,33200.481894
5046,38157.9118
5051,38157.9118
5062,38157.9118
5067,33654.265447
5090,38157.9118
5651,36153.18309
5091,37878.18221
5111,34794.940542
5114,33153.860296
5129,36634.9396
5133,33153.860296
5134,33153.860296
5137,35808.18327
5140,33200.481894
5143,33371.427753
5145,38157.9118
5149,38157.9118
5161,33775.481601
5191,34132.913852
5203,38157.9118
5210,38157.9118
5219,34903.72427
5220,36221.56144
5221,38157.9118
5242,34086.292254
5253,36597.64233
5258,34148.454384
5263,34055.211189
5273,33884.26533
5275,38157.9118
5281,33648.049234
5283,33648.049234
5290,38157.9118
5294,33865.616691
5302,38157.9118
5305,32034.941947
5309,34148.454384
5316,33135.211657
5318,34210.616515
5324,33837.643732
5342,34173.319237
5348,38073.99293
5359,33054.400887
5362,33216.022427
5367,34210.616515
5372,34477.913676
5377,33669.805979
5383,38157.9118
5384,38157.9118
5387,38157.9118
5394,38157.9118
5396,38157.9118
5417,34148.454384
5426,37007.91239
5428,37007.91239
5435,33573.454677
5447,37147.77718
5450,34086.292254
5463,33029.536035
5471,38157.9118
5475,37371.56085
5488,35251.8322
5492,38157.9118
5494,34148.454384
5497,30999.942474
5502,31192.645079
5513,38157.9118
5515,37483.45269
5517,33216.022427
5525,33153.860296
5526,33153.860296
5528,33200.481894
5532,33989.940952
5555,33200.481894
5563,38157.9118
5564,38157.9118
5567,92557.91238
5574,38157.9118
5577,37853.31736
5581,35497.37262
5590,37881.29032
5591,35276.69705
5597,33728.860003
5598,32905.211774
5609,38157.9118
5611,38157.9118
5612,38157.9118
5626,34555.616339
5628,32056.698693
5633,34546.29202
5636,38157.9118
5637,38157.9118
5640,37812.91198
5653,38157.9118
5663,33200.481894
5670,37542.50671
5679,34061.427402
5699,38157.9118
5707,34888.183737
5711,36662.91256
5720,33946.42746
5724,33971.292312
5732,38157.9118
5733,38157.9118
5748,33977.508525
5752,38157.9118
5762,33775.481601
5765,33775.481601
5769,32476.293074
5781,32867.914496
5784,34033.454443
5789,35528.45368
5807,33557.914145
5821,33017.103609
5828,35512.91315
5859,38157.9118
5860,38157.9118
5869,36591.42611
5871,38157.9118
5882,33542.373612
5892,33200.481894
5893,38077.10103
5917,38157.9118
5918,37856.42547
5927,33200.481894
5933,37101.15558
5934,37101.15558
5935,37101.15558
5938,33153.860296
5939,35920.0751
5952,33153.860296
5994,33200.481894
6002,35873.45351
6015,33091.698166
6054,37887.50653
6056,33216.022427
6065,33924.670715
6068,33924.670715
6081,38157.9118
6090,34064.535508
6092,38030.47943
6094,37710.34446
6097,35469.39966
6111,38077.10103
6130,34965.8864
6138,33529.941186
6147,35528.45368
6154,37592.23641
6157,37070.07452
6162,34223.048941
6167,35404.12942
6168,35404.12942
6190,35512.91315
6193,35512.91315
6204,32153.049995
6211,38157.9118
6221,33604.535742
6226,36967.507
6231,37085.61505
6238,33955.75178
6241,33955.75178
6254,37104.26369
6257,38157.9118
6258,33153.860296
6265,36690.88552
6274,33511.292547
6275,37085.61505
6279,36519.93966
6282,38157.9118
6291,38157.9118
6293,36983.04754
6302,33557.914145
6306,33153.860296
6312,33750.616749
6322,33464.670949
6335,38157.9118
6339,32438.995796
6374,38157.9118
6378,32718.725383
6382,38157.9118
6386,35354.39972
6389,33184.941362
6391,38157.9118
6392,38157.9118
6395,32951.833372
6397,37449.26351
6403,33278.184557
6410,37918.5876
6411,34070.751721
6413,32793.319939
6415,38157.9118
6427,33091.698166
6429,37268.99334
6431,33231.562959
6434,32951.833372
6435,36432.91268
6456,36342.77759
6464,33511.292547
6466,33728.860003
6477,33184.941362
6487,34117.373319
6504,38157.9118
6505,37265.88523
6515,35543.99421
6523,34052.103082
6546,37853.31736
6559,33924.670715
6584,34881.967524
6587,33365.21154
6616,37809.80387
6619,38157.9118
6625,35516.02126
6633,32485.617393
6636,33955.75178
6637,32936.29284
6667,37526.96618
6668,38157.9118
6672,33153.860296
6675,35441.4267
6683,33924.670715
6689,33324.806155
6695,33371.427753
6699,38157.9118
6715,38157.9118
6716,33184.941362
6717,33184.941362
6719,33750.616749
6721,33138.319764
6727,33924.670715
6736,34372.238054
6748,30092.375369
6765,34148.454384
6780,36448.45321
6791,32407.91473
6811,32090.887865
6813,33029.536035
6917,37222.37174
6942,33971.292312
6977,32457.644435
7027,33076.157633
7028,37526.96618
7342,33340.346688
7560,37007.91239
7564,37007.91239
7565,37007.91239
7567,37007.91239
7581,36370.75055
7592,36162.50741
7594,35338.85918
8123,33924.670715
8127,33924.670715
8132,33924.670715
8139,33924.670715
8146,33971.292312
8152,33971.292312
8157,33924.670715
8470,33153.860296
8474,33924.670715
8489,33955.75178
8496,33924.670715
8504,33924.670715
8524,33924.670715
8531,38157.9118
8535,34328.724563
8538,33620.076275
8541,38157.9118
8545,38157.9118
8548,33156.968403
8549,36560.34505
8559,33163.184616
8560,33079.26574
8561,33079.26574
8779,36423.58836
8783,36784.12872
893,34944.129655
900,35425.88617
901,38157.9118
920,33620.076275
936,35516.02126
937,35801.96706
948,37038.99345
